sID,schoolname,level,eType,address,city,region,lati,longi
B000004489,냉천초등학교,초등학교,공립,경기도 고양시 일산동구 산두로 99,경기도교육청,경기도고양교육지원청,37.6665587,126.7858033
B000004482,고양백석초등학교,초등학교,공립,경기도 고양시 일산동구 강촌로 140,경기도교육청,경기도고양교육지원청,37.65198948,126.7891809
B000002839,대구대산초등학교,초등학교,공립,대구광역시 북구 신천동로 900,대구광역시교육청,대구광역시서부교육지원청,35.89660604,128.5936895
B000011823,대구체육고등학교,고등학교,공립,대구광역시 북구 칠곡중앙대로136길 29,대구광역시교육청,대구광역시서부교육지원청,35.95833852,128.5583989
B000008734,성지중학교,중학교,공립,대구광역시 달서구 성서동로 361,대구광역시교육청,대구광역시남부교육지원청,35.85318506,128.5147109
B000008698,매천중학교,중학교,공립,대구광역시 북구 매전로 56,대구광역시교육청,대구광역시서부교육지원청,35.91083352,128.5474028
B000011304,휘경공업고등학교,고등학교,공립,서울특별시 동대문구 겸재로 21,서울특별시교육청,서울특별시동부교육지원청,37.58521558,127.0700007
B000003551,용연초등학교,초등학교,공립,울산광역시 남구 야음로26번길 7,울산광역시교육청,울산광역시강남교육지원청,35.52537295,129.3242207
B000003585,굴화초등학교,초등학교,공립,울산광역시 울주군 범서읍 굴화3길 30,울산광역시교육청,울산광역시강남교육지원청,35.55383924,129.260642
B000002455,태종대초등학교,초등학교,공립,부산광역시 영도구 태종로 802,부산광역시교육청,부산광역시서부교육지원청,35.06540269,129.0788439
B000008490,하남중학교,중학교,공립,부산광역시 사하구 하신번영로 206,부산광역시교육청,부산광역시서부교육지원청,35.09944738,128.9588662
B000002474,사남초등학교,초등학교,공립,부산광역시 사하구 장평로 390,부산광역시교육청,부산광역시서부교육지원청,35.09615623,128.9823983
B000024197,은하수초등학교,초등학교,공립,경상남도 진주시 진주역로73번길 7,경상남도교육청,경상남도진주교육지원청,35.15124455,128.1108115
B000011780,함양제일고등학교,고등학교,공립,경상남도 함양군 함양읍 함양배움길 27,경상남도교육청,경상남도함양교육지원청,35.52548949,127.7324411
B000002934,대구화동초등학교,초등학교,공립,대구광역시 달성군 화원읍 성암로 38,대구광역시교육청,대구광역시달성교육지원청,35.79980548,128.5095108
B000004574,용신초등학교,초등학교,공립,경기도 남양주시 진건읍 사릉로 474,경기도교육청,경기도구리남양주교육지원청,37.66078473,127.1729905
B000004611,남양주송촌초등학교,초등학교,공립,경기도 남양주시 조안면 북한강로499번길 30,경기도교육청,경기도구리남양주교육지원청,37.56739237,127.3187364
B000012254,인천남동고등학교,고등학교,공립,인천광역시 남동구 은봉로 283,인천광역시교육청,인천광역시동부교육지원청,37.40570279,126.7218959
B000023226,석적고등학교,고등학교,공립,경상북도 칠곡군 석적읍 동중리 1길 65-20,경상북도교육청,경상북도칠곡교육지원청,36.08165963,128.4182165
B000009532,만정중학교,중학교,공립,경기도 안성시 공도읍 송원길 21-6,경기도교육청,경기도안성교육지원청,37.0082977,127.173112
B000004553,토당초등학교,초등학교,공립,경기도 고양시 덕양구 행신로 90,경기도교육청,경기도고양교육지원청,37.61729369,126.8263013
B000004577,금남초등학교,초등학교,공립,경기도 남양주시 화도읍 북한강로 1506,경기도교육청,경기도구리남양주교육지원청,37.64398208,127.3623342
B000026193,여수웅천중학교,중학교,공립,전라남도 여수시 웅천북로 24,전라남도교육청,전라남도여수교육지원청,34.75093933,127.6749912
B000022565,원흥초등학교,초등학교,공립,경기도 고양시 덕양구 원흥1로 26,경기도교육청,경기도고양교육지원청,37.65088014,126.868605
B000007367,왜관동부초등학교,초등학교,공립,경상북도 칠곡군 왜관읍 평장3길 31-4,경상북도교육청,경상북도칠곡교육지원청,35.98549982,128.4073011
B000007423,죽변초등학교,초등학교,공립,경상북도 울진군 죽변면 죽변3길 17,경상북도교육청,경상북도울진교육지원청,37.06338883,129.4212042
B000013544,안산동산고등학교,고등학교,사립,경기도 안산시 상록구 충장로 56,경기도교육청,경기도안산교육지원청,37.28677955,126.8578501
B000009306,안산부곡중학교,중학교,공립,경기도 안산시 상록구 부곡로 15,경기도교육청,경기도안산교육지원청,37.32367971,126.85865
B000012745,동남고등학교,고등학교,사립,경기도 포천시 소흘읍 솔모루로3번길 69,경기도교육청,경기도포천교육지원청,37.82790595,127.1350994
B000012214,성서고등학교,고등학교,공립,대구광역시 달서구 선원로 221,대구광역시교육청,대구광역시남부교육지원청,35.85969577,128.516043
B000011536,경기영상과학고등학교,고등학교,공립,경기도 고양시 일산서구 강선로 8,경기도교육청,경기도고양교육지원청,37.66531012,126.7620059
B000006891,흑산초등학교홍도분교장,초등학교,공립,전라남도 신안군 흑산면 홍도1길 53,전라남도교육청,전라남도신안교육지원청,34.68528631,125.1925264
B000009701,포천중학교,중학교,공립,경기도 포천시 신북면 중앙로207번길 65,경기도교육청,경기도포천교육지원청,37.90717942,127.201938
B000023762,운정중학교,중학교,공립,경기도 파주시 와석순환로 35-33,경기도교육청,경기도파주교육지원청,37.70788213,126.7556316
B000009575,발산중학교,중학교,공립,경기도 고양시 일산서구 고봉로 99,경기도교육청,경기도고양교육지원청,37.66970112,126.7700602
B000012726,교하고등학교,고등학교,공립,경기도 파주시 책향기로 180,경기도교육청,경기도파주교육지원청,37.7226655,126.7220327
B000007421,월송초등학교,초등학교,공립,경상북도 울진군 평해읍 월송길 59,경상북도교육청,경상북도울진교육지원청,36.73588126,129.4584907
B000004501,상탄초등학교,초등학교,공립,경기도 고양시 일산서구 현중로 47,경기도교육청,경기도고양교육지원청,37.6947822,126.7668553
B000012696,진건고등학교,고등학교,공립,경기도 남양주시 진건읍 진건오남로 369-1,경기도교육청,경기도구리남양주교육지원청,37.67384309,127.1981592
B000004072,신천초등학교,초등학교,공립,경기도 시흥시 포도원로 88,경기도교육청,경기도시흥교육지원청,37.43506247,126.7829232
B000008564,연산중학교,중학교,공립,부산광역시 연제구 고분로56번길 39,부산광역시교육청,부산광역시동래교육지원청,35.18426439,129.0896074
B000001957,서울개웅초등학교,초등학교,공립,서울특별시 구로구 개봉로11길 98,서울특별시교육청,서울특별시남부교육지원청,37.48839858,126.850121
B000013171,세명고등학교,고등학교,사립,경상북도 포항시 남구 새천년대로474번길 13,경상북도교육청,경상북도포항교육지원청,36.01738334,129.3486246
B000011352,영락의료과학고등학교,고등학교,사립,서울특별시 관악구 청룡16길 25,서울특별시교육청,서울특별시동작관악교육지원청,37.47658804,126.9448543
B000008372,휘문중학교,중학교,사립,서울특별시 강남구 역삼로 541,서울특별시교육청,서울특별시강남서초교육지원청,37.50547576,127.0619841
B000007566,남강초등학교,초등학교,공립,경상남도 진주시 모덕로 99,경상남도교육청,경상남도진주교육지원청,35.18326805,128.1090574
B000004483,저동초등학교,초등학교,공립,경기도 고양시 일산동구 대산로11번길 37,경기도교육청,경기도고양교육지원청,37.66787036,126.7742276
B000004731,광사초등학교,초등학교,공립,경기도 양주시 고읍남로191번길 12,경기도교육청,경기도동두천양주교육지원청,37.79113573,127.0837993
B000010955,소천중학교,중학교,공립,경상북도 봉화군 소천면 소천로 1237,경상북도교육청,경상북도봉화교육지원청,36.94277276,129.0014609
B000010761,풍산중학교,중학교,사립,경상북도 안동시 풍산읍 풍산중앙길 39,경상북도교육청,경상북도안동교육지원청,36.58355604,128.5651305
B000007600,인평초등학교,초등학교,공립,경상남도 통영시 평인일주로 91-1,경상남도교육청,경상남도통영교육지원청,34.84202956,128.3951497
B000024299,나성초등학교,초등학교,공립,세종특별자치시  갈매로 294,세종특별자치시교육청,세종특별자치시교육청,36.48994821,127.2642504
B000002880,대구남송초등학교,초등학교,공립,대구광역시 달서구 송현로 192,대구광역시교육청,대구광역시남부교육지원청,35.83449642,128.5454019
B000004550,고양관산초등학교,초등학교,공립,경기도 고양시 덕양구 통일로726번길 130,경기도교육청,경기도고양교육지원청,37.69192172,126.8665469
B000007401,물야초등학교,초등학교,공립,경상북도 봉화군 물야면 오록길 25,경상북도교육청,경상북도봉화교육지원청,36.97954016,128.7368629
B000001927,이화여자대학교사범대학부속초등학교,초등학교,사립,서울특별시 서대문구 성산로 512-39,서울특별시교육청,서울특별시서부교육지원청,37.56099648,126.9427504
B000004567,남양주동곡초등학교,초등학교,공립,경기도 남양주시 홍유릉로248번길 56,경기도교육청,경기도구리남양주교육지원청,37.62860418,127.2038561
B000004478,하늘초등학교,초등학교,공립,경기도 고양시 일산동구 하늘마을1로 46,경기도교육청,경기도고양교육지원청,37.67725179,126.7901368
B000002772,대구동산초등학교,초등학교,공립,대구광역시 수성구 동대구로42길 29,대구광역시교육청,대구광역시동부교육지원청,35.84931576,128.6278605
B000004479,풍산초등학교,초등학교,공립,경기도 고양시 일산동구 숲속마을로 51,경기도교육청,경기도고양교육지원청,37.6663923,126.7969663
